ids, location, text
32579622,,rt @erickfernandez: and then  cruz   cruz  did this. https://t.co/pbccqoqj5e
32579622,,"rt @erickfernandez: then  cruz   cruz  responded by calling him a ""sniveling coward?""
https://t.co/mu5pov6hi1"
258741909,"Georgia, USA","rt @dtxergaomnes:  cruz   cruz  isnt tough as texas according to this ad from richard linklater, the texas director of boyhood. https://t.co/"
200964745,"Sugar Land, TX","rt @adamcbest:  cruz   cruz  canceled the second debate and is now chickening out of a town hall with  beto    beto  . his problem cant be cnn, h"
21142435,"Fresno, CA. USA","rt @ladylibertyinex: ive formed a very firm opinion of  beto .
anyone who promises everything to everyone is a con.
where do i send my check"
767836628,"Brooklyn, NY","rt @krassenstein:  cruz   cruz  is such a coward that he declined to debate  beto    beto  , meaning that   beto   gets an entire hour on national"
885704132,"Miami, FL","rt @krassenstein:  cruz   cruz  is such a coward that he declined to debate  beto    beto  , meaning that   beto   gets an entire hour on national"
718535077,,"rt @krassenstein:  cruz   cruz  is such a coward that he declined to debate  beto    beto  , meaning that   beto   gets an entire hour on national"
2811569288,europe,"this anti- cruz   cruz  ad probably won't flip many votes, but it's pretty funny https://t.co/nsqlxgvhih"
719237311,,rt @goldengateblond: i need the @dnc to hire the people behind @fire_ cruz _ cruz  to make all the political ads because holy hell this is balle
20875393,Slow,"rt @edkrassen: wow! senator  cruz   cruz  is refusing to debate his opponent  beto   beto  in a town hall on october 18.

in other words,  cruz  cr"
19038210,"Music City, USA - NashVegas","rt @krassenstein:  cruz   cruz  is such a coward that he declined to debate  beto    beto  , meaning that   beto   gets an entire hour on national"
103106629,"New York, New York","rt @dtxergaomnes:  cruz   cruz  isnt tough as texas according to this ad from richard linklater, the texas director of boyhood. https://t.co/"
257268909,,"rt @mrfilmkritik: friendly reminder that  beto   beto  wan cruz  to debate  cruz   cruz  in spanish.  cruz  declined. why?

 beto  is fluent in spanish"
2324719652,,"rt @krassenstein:  cruz   cruz  is such a coward that he declined to debate  beto    beto  , meaning that   beto   gets an entire hour on national"
860557309,Near London UK,rt @rawstory:  cruz   cruz  chickens out of cnn town hall with  beto    beto    wholl appear on his own https://t.co/symuhwsp2j
7.55E+17,,"rt @kris_sacrebleu:  cruz   cruz  declines, so challenger  beto    beto   gets an hour on national tv by himself https://t.co/7ype2tksjw"
103106629,"New York, New York","rt @lady_star_gem: "" cruz   cruz  chickens out of cnn town hall with @ beto   beto   wholl appear on his own.""

dios mio, mang, it's like "" cruz "" ra"
8.26E+17,Deutschland,"rt @erickfernandez: omg, i can't stop laughing.

a @fire_ cruz _ cruz  ad making fun of the idea that  cruz   cruz  is ""tough as texas""

""if somebody"
8.20E+17,Philly,"rt @annehelen: @jenhatmaker when i was in abilene the ""buckle of the texas bible belt"" i met a lot of women who consider themselves ""co"
9.60E+17,"Sacramento, CA","rt @edkrassen: wow! senator  cruz   cruz  is refusing to debate his opponent  beto   beto  in a town hall on october 18.

in other words,  cruz  cr"
16178838,Chicago,"rt @krassenstein:  cruz   cruz  is such a coward that he declined to debate  beto    beto  , meaning that   beto   gets an entire hour on national"
17679817,"New York, New York","rt @krassenstein:  cruz   cruz  is such a coward that he declined to debate  beto    beto  , meaning that   beto   gets an entire hour on national"
7.16E+17,"Huntsville, AL","after demanding five debates, chicken-man  cruz   cruz  backs out of cnn debate with  beto    beto   https://t.co/faxypmblyj"
395090553,,dana loesch has a pretty good idea why  cruz   cruz  would want to skip a cnn town hall with  beto    beto   https://t.co/cuhb2evwky
288009735,,rt @blogchurchwork: @politvidchannel lindsey graham is compromised. he's decided the best way to express that is to abuse the power he's be
727498260,,"rt @krassenstein:  cruz   cruz  is such a coward that he declined to debate  beto    beto  , meaning that   beto   gets an entire hour on national"
8.27E+17,"Los Banos,CA.","rt @edkrassen: wow! senator  cruz   cruz  is refusing to debate his opponent  beto   beto  in a town hall on october 18.

in other words,  cruz  cr"
8.10E+17, Michigan,rt @oosal:  cruz   cruz  chickens out of cnn town hall with  beto    beto   -- wholl appear on his own https://t.co/vzylydrwdn
1.02E+18,,"rt @adamcbest:  cruz   cruz  canceled the second debate and is now chickening out of a town hall with  beto    beto  . his problem cant be cnn, h"
549529801,United States,"rt @kris_sacrebleu:  cruz   cruz  declines, so challenger  beto    beto   gets an hour on national tv by himself https://t.co/7ype2tksjw"
8.26E+17,,"rt @adamcbest:  cruz   cruz  canceled the second debate and is now chickening out of a town hall with  beto    beto  . his problem cant be cnn, h"
2757647267,,"rt @edkrassen: wow! senator  cruz   cruz  is refusing to debate his opponent  beto   beto  in a town hall on october 18.

in other words,  cruz  cr"
8.23E+17,,rt @indivisibletx24: another group of angry mobsters heading out tonight to turn ne tarrant co. blue. @ cruz   cruz  is hiding from these voters
29465136,"New York, NY",watch: brooke baldwin clashes with cnn commentator matt lewis for calling  cruz   cruz  restaurant protesters a mob https://t.co/kc2fsnvn2u
2680441,"Indianaoplis - ish, IN","rt @texantruth42: richard linklater crea cruz  an anti-@  cruz   ad and it's great. 

is  cruz   cruz  as tough as texas? 

#team beto  # beto fortexas"
13992132,"New York, NY",richard linklater ad calls out  cruz   cruz  for not being tough as texas and letting trump bully him https://t.co/zlzadpxjdc
8839632,New York,houston is now one of the most diverse cities in the country -- a change which democrats hope will help u.s. rep. b https://t.co/qsgtrrqrqp
14457932,Paradise,"rt @annabd20: trump economic policies are winning:  cruz   cruz  told fox business. our economy is booming, he added, noting that the u.s. rec"
8.13E+17,,"rt @thenationsrage: .@ beto   beto   launched what he called the largest get-out-the-vote campaign in history, w/plans to contact 5.5 million"
316629037,"White Hall, Maryland","rt @dtxergaomnes:  cruz   cruz  isnt tough as texas according to this ad from richard linklater, the texas director of boyhood. https://t.co/"
490916933,"Maryland, USA","rt @krassenstein:  cruz   cruz  is such a coward that he declined to debate  beto    beto  , meaning that   beto   gets an entire hour on national"
8.02E+17,,rt @goldengateblond: i need the @dnc to hire the people behind @fire_ cruz _ cruz  to make all the political ads because holy hell this is balle
760417284,,rt @sourcedreports: cnn anchor says  cruz   cruz  wasn't chased out of restaurant by 'mob' after  cruz   cruz  was chased out of restaurant by libera
186354269,"Highland Lakes, NJ","rt @msnbc: "" cruz   cruz  has insis cruz  that we repeal every single word of the affordable care act, including protections for pre-existing condi"
8.32E+17,USA,"rt @doggintrump:  cruz   cruz  has dropped out of the debate w/ beto    beto  . so instead
 beto  has decided to appear alone for the 1hr town hall"
9.24E+17,,"rt @krassenstein:  cruz   cruz  is such a coward that he declined to debate  beto    beto  , meaning that   beto   gets an entire hour on national"
720884798,United States,"rt @krassenstein:  cruz   cruz  is such a coward that he declined to debate  beto    beto  , meaning that   beto   gets an entire hour on national"
4153639343,,"rt @adamcbest:  cruz   cruz  canceled the second debate and is now chickening out of a town hall with  beto    beto  . his problem cant be cnn, h"
7.11E+17,"Fort Worth, TX","rt @kris_sacrebleu:  cruz   cruz  declines, so challenger  beto    beto   gets an hour on national tv by himself https://t.co/7ype2tksjw"
44022997,Nevada,"rt @jaycaruso:  cruz   cruz  is 47.  beto   beto  is 46. 

 cruz   cruz  is half cuban.  beto   beto .....is not. https://t.co/txrjmndxh0"
8.18E+17,"Olympia, WA",rt @ringoffireradio: texas illegally purges thousands of voters to help  cruz   cruz  win re-election @farronbalanced https://t.co/7scdkv4jso
103106629,"New York, New York",rt @dtxergaomnes: so  cruz   cruz  ducks the cnn town hall and second debate with  beto    beto  . wonder why... https://t.co/aroozrypjh
8.81E+17,"Klamath Falls, OR"," cruz   cruz  declines, so challenger  beto    beto   gets an hour on national tv by himself https://t.co/lxtg8qiw9k"
37630113,"Tennessee, USA","rt @annabd20: trump economic policies are winning:  cruz   cruz  told fox business. our economy is booming, he added, noting that the u.s. rec"
309705457,,"after demanding five debates, chicken-man  cruz   cruz  backs out of cnn debate with  beto    beto   https://t.co/pjhge2nw0p"
2565526860,United States,"rt @krassenstein:  cruz   cruz  is such a coward that he declined to debate  beto    beto  , meaning that   beto   gets an entire hour on national"
448470110,,i liked a @youtube video https://t.co/y7kgjuhqto a make or break day for  beto   beto 's attempt to unseat  cruz   cruz  | all in | msnbc
15447482,Houston,rt @essenviews: sen.  cruz   cruz  declined cnns invitation to participate in the town hall: challenger  beto    beto   gets an hour on nationa
4262771487,"Illinois, USA","rt @krassenstein:  cruz   cruz  is such a coward that he declined to debate  beto    beto  , meaning that   beto   gets an entire hour on national"
2427399523,"Hockessin, DE","rt @krassenstein:  cruz   cruz  is such a coward that he declined to debate  beto    beto  , meaning that   beto   gets an entire hour on national"
389631927,USA,"rt @kris_sacrebleu:  cruz   cruz  declines, so challenger  beto    beto   gets an hour on national tv by himself https://t.co/7ype2tksjw"
19038210,"Music City, USA - NashVegas","rt @doggintrump: are they really saying  cruz   cruz  is up by 6 over  beto ?

thats fucking bullshit!

one of the 1000 reasons i dont find poll"
9.25E+17,,"do people read tweets before they reply? just read tweet about sexual assault. replys were nyt story about trump, t https://t.co/gx6bjraxvy"
3154447748,"San Antonio, TX",rt @derekcressman: beginning to get the impression that  cruz   cruz  is all hat and no cattle .... https://t.co/zwv0oztuig
8.17E+17,,"rt @annabd20: trump economic policies are winning:  cruz   cruz  told fox business. our economy is booming, he added, noting that the u.s. rec"
408203197,"Fort Pierce, FL","rt @adamcbest:  cruz   cruz  canceled the second debate and is now chickening out of a town hall with  beto    beto  . his problem cant be cnn, h"
512339704,swansea,rt @palmerreport:  cruz   cruz  hits the panic button - https://t.co/4gbwosslue
477066980,,"rt @doggintrump: are they really saying  cruz   cruz  is up by 6 over  beto ?

thats fucking bullshit!

one of the 1000 reasons i dont find poll"
8.61E+17,,"rt @adamcbest:  cruz   cruz  canceled the second debate and is now chickening out of a town hall with  beto    beto  . his problem cant be cnn, h"
9.34E+17,"Michigan, USA","rt @kris_sacrebleu:  cruz   cruz  declines, so challenger  beto    beto   gets an hour on national tv by himself https://t.co/7ype2tksjw"
237438869,"Sunrise, FL","rt @edkrassen: wow! senator  cruz   cruz  is refusing to debate his opponent  beto   beto  in a town hall on october 18.

in other words,  cruz  cr"
81348787,,"rt @doggintrump: are they really saying  cruz   cruz  is up by 6 over  beto ?

thats fucking bullshit!

one of the 1000 reasons i dont find poll"
275907720,"Phoenix, AZ","rt @adamcbest:  cruz   cruz  canceled the second debate and is now chickening out of a town hall with  beto    beto  . his problem cant be cnn, h"
1512428936,,rt @sheaserrano: im so fucking pumped to vote  cruz   cruz  out of office
31516646,,"rt @inspiringu2:  cruz  # cruz  declines, so challenger # beto    beto   gets an hour on national tv by himself!

https://t.co/ige2iuxvin"
8.29E+17,,"rt @adamcbest:  cruz   cruz  canceled the second debate and is now chickening out of a town hall with  beto    beto  . his problem cant be cnn, h"
860095699,"Bob Loblaw's Law Blog, USA","rt @cassandrajar: really interesting breakdown on this: 

https://t.co/agd3td4qda"
8.40E+17,,"rt @mattmackowiak: update: 153 texas sheriffs endorse @  cruz   over @ beto   beto   -- including at least six democrats
 https://t.co/37m552w3"
2290267526,,rt @sourcedreports: cnn anchor says  cruz   cruz  wasn't chased out of restaurant by 'mob' after  cruz   cruz  was chased out of restaurant by libera
