ids, location, text
286276187,South Carolina ,"RT @SnakeOilPrez: 12 Creepiest GOP Creeps

1. Donald Trump
2. His child Ivanka
3. Stephen Miller 
4. Roy Moore 
5. Steve Bannon 
6. Roger"
9.46917E+17,,"RT @krassenstein: Ted Cruz is such a coward that he declined to debate Beto ORourke, meaning that ORourke gets an entire hour on national"
7.21013E+17,Houston        ,"RT @TheDemCoalition: Lyin' Ted is running scared. @BetoORourke is always ready to answer questions.
 https://t.co/O2Wn25PjEr #VoteBeto #TXs"
1.00941E+18,,"An oldie, but goodie from the What Dickheadery Did Cruz Come Up With Today? folder:
https://t.co/ocSMLdGWSZ via @pdxprogressiveX"
1258385755,Louisiana,"RT @psychdr100: Losing this right and facing jail for a ""sex crime"". Republicans sure are obsessed with sex. But this is nuts , even for a"
255028547,,"RT @SnakeOilPrez: 12 Creepiest GOP Creeps

1. Donald Trump
2. His child Ivanka
3. Stephen Miller 
4. Roy Moore 
5. Steve Bannon 
6. Roger"
21805527,Florida's Treasure Coast,@psychdr100 Well that explains a lot about Ted Cruz. 
1168151252,Carcosa,"RT @WomensMarchEP: You heard it here first! Ted Cruz returning to El Paso 10/13 at 8:30 pm for a rally at Franklin HS. 
We will be there to"
3132073950,"South St Paul, MN","RT @EdKrassen: WOW! Senator Ted Cruz is refusing to debate his opponent Beto O'Rourke in a town hall on October 18.

In other words, Ted Cr"
241675179,Texas,"RT @antonia_okafor: Beto O Rourke 

Actually 

Robert Francis ORourke 

Another example of just how Democrats get when the actual Latino"
2822158095,,"RT @chrislhayes: My interview with @BetoORourke last night

https://t.co/wluUS6VjKG"
843487579,"nyc, df y mi isla del encanto",RT @RWPUSA: Voters detest incumbents who rely on corrupt party bosses and PAC money to win and refuse to debate their opponents in primarie
30465868,,RT @RWPUSA: Voters detest incumbents who rely on corrupt party bosses and PAC money to win and refuse to debate their opponents in primarie
2810618731,"Austin, TX",Being Canadian should disqualify Ted Cruz from holding any public office and he should immediately be deported
25463514,With Triarii [III-X],"RT @SnakeOilPrez: 12 Creepiest GOP Creeps

1. Donald Trump
2. His child Ivanka
3. Stephen Miller 
4. Roy Moore 
5. Steve Bannon 
6. Roger"
1537278685,,"RT @krassenstein: Ted Cruz is such a coward that he declined to debate Beto ORourke, meaning that ORourke gets an entire hour on national"
1687191703,"West Palm Beach, FL","RT @MotherJones: This anti-Ted Cruz ad probably won't flip many votes, but it's pretty funny https://t.co/WDYzLjXjew https://t.co/E19elcfwSH"
7.97234E+17,"Dallas, TX","RT @SandraTXAS: Robert ORourke aka Beto has a history of lawlessness . 
Texas deserves better than this.

Vote Ted Cruz #KeepTexasRed  #MA"
23137718,"Nashville, TN","RT @dtxErgaOmnes: Ted Cruz isnt Tough as Texas according to this ad from Richard Linklater, the Texas director of Boyhood. https://t.co/"
1939236841,"Philadelphia, PA",RT @NKB22472951: @psychdr100 @tedcruz was responding to a porn site not to long ago. I'm sure he was rubbing it https://t.co/nRbXTsnHNG
169635487,Texas,"RT @DogginTrump: Ted Cruz has dropped out of the debate w/Beto ORourke. So instead
Beto has decided to appear alone for the 1hr town hall"
19844711,"Boston, MA","RT @ManteyDS: Texas is not a red state. Texas is a non-voting state.

More Texans sat at home than voted for Donald Trump. 

We can't make"
214181331,USA,RT @ringoffireradio: Texas Illegally Purges Thousands Of Voters To Help Ted Cruz Win Re-Election @farronbalanced https://t.co/7SCdKUMI4e
27480005,United Kingdom,"RT @EdKrassen: WOW! Senator Ted Cruz is refusing to debate his opponent Beto O'Rourke in a town hall on October 18.

In other words, Ted Cr"
16801396,"Pennsauken, New Jersey",RT @thomaskaine5: Ted Cruz puts kids in cages...VOTE HIM OUT...vote for Beto O'Rourge
15529625,"Massachusetts, USA",RT @thistallawkgirl: I keep a dildo by my bed over fear of Ted Cruz. https://t.co/yqZneAZPlq
2911245647,"East, England (East Anglia) UK","RT @SnakeOilPrez: 12 Creepiest GOP Creeps

1. Donald Trump
2. His child Ivanka
3. Stephen Miller 
4. Roy Moore 
5. Steve Bannon 
6. Roger"
20594179,"Austin, Texas","RT @dtxErgaOmnes: Ted Cruz isnt Tough as Texas according to this ad from Richard Linklater, the Texas director of Boyhood. https://t.co/"
4604479648,"Pennsylvania, USA","RT @SandraTXAS: Robert ORourke aka Beto has a history of lawlessness . 
Texas deserves better than this.

Vote Ted Cruz #KeepTexasRed  #MA"
849342841,,Beta O'Rourke twice as wealthy as Ted Cruz https://t.co/LpGxwHFwnG https://t.co/GwYzA1G5IT
46463494,"St. Louis, MO","RT @deejay90192: @tedcruz Ted Cruz declines Townhall, so challenger Beto ORourke gets an hour on national TV by himself
#BetoForSenate #Be"
240555684,Endtedcruzland,"Self explanatory to any real Texan, definitely not Ted Cruz. https://t.co/sPaVluEnmk"
433842536,,"RT @krassenstein: Ted Cruz is such a coward that he declined to debate Beto ORourke, meaning that ORourke gets an entire hour on national"
3302929666,Boston Metropolitan Area,"RT @Dangchick1: Ted Cruz has decided to not participate in a CNN town hall event with his (D) rival Beto O'Rourke. So instead, O'Rourke wil"
8.56007E+17,"Nashville, TN",RT @CaroleMyers: @Aaron_M_Morales @vwheato @Whataburger @BetoORourke Imagine for a second Ted Cruz in a car playing rock air drums. No. Jus
8.14675E+17,,"RT @psychdr100: Losing this right and facing jail for a ""sex crime"". Republicans sure are obsessed with sex. But this is nuts , even for a"
1068974712,,"RT @adamcbest: This ad from Academy Award-nominated director and native Texan Richard Linklater is so spot on. How can Ted Cruz be ""Tough A"
1519650636,No fucking where,"RT @EdKrassen: WOW! Senator Ted Cruz is refusing to debate his opponent Beto O'Rourke in a town hall on October 18.

In other words, Ted Cr"
10196912,"Phx, Arizona, USA","RT @treasonstickers: Remember when @tedcruz argued that police powers should be used to stop people from masturbating, and that using ""obsc"
531838803,"Texas, USA","RT @SandraTXAS: Robert ORourke aka Beto has a history of lawlessness . 
Texas deserves better than this.

Vote Ted Cruz #KeepTexasRed  #MA"
445972742,"Marlboro, MA","RT @krassenstein: Ted Cruz is such a coward that he declined to debate Beto ORourke, meaning that ORourke gets an entire hour on national"
3180574638,,"RT @krassenstein: Ted Cruz is such a coward that he declined to debate Beto ORourke, meaning that ORourke gets an entire hour on national"
7.08517E+17,,"RT @MotherJones: This anti-Ted Cruz ad probably won't flip many votes, but it's pretty funny https://t.co/WDYzLjXjew https://t.co/E19elcfwSH"
23598436,North Shore Minnesota,"RT @EdKrassen: WOW! Senator Ted Cruz is refusing to debate his opponent Beto O'Rourke in a town hall on October 18.

In other words, Ted Cr"
187767748,,"RT @krassenstein: Ted Cruz is such a coward that he declined to debate Beto ORourke, meaning that ORourke gets an entire hour on national"
7.96522E+17,"9th Congressional District, IL","RT @psychdr100: Losing this right and facing jail for a ""sex crime"". Republicans sure are obsessed with sex. But this is nuts , even for a"
1706203484,,"RT @psychdr100: Losing this right and facing jail for a ""sex crime"". Republicans sure are obsessed with sex. But this is nuts , even for a"
433896504,"Hurst, Texas","RT @MrFilmkritik: Friendly reminder that Beto O'Rourke wanted to debate Ted Cruz in Spanish. Cruz declined. Why?

Beto is fluent in Spanish"
7.58455E+17,UK,"RT @krassenstein: Ted Cruz is such a coward that he declined to debate Beto ORourke, meaning that ORourke gets an entire hour on national"
351151761,Wherever You Are,"RT @deejay90192: @tedcruz Ted Cruz declines Townhall, so challenger Beto ORourke gets an hour on national TV by himself
#BetoForSenate #Be"
25126287,,"RT @krassenstein: Ted Cruz is such a coward that he declined to debate Beto ORourke, meaning that ORourke gets an entire hour on national"
1635773880,"Here, There & Everywhere","RT @SandraTXAS: Robert ORourke aka Beto has a history of lawlessness . 
Texas deserves better than this.

Vote Ted Cruz #KeepTexasRed  #MA"
2934121747,,RT @buddhistpriest_: not to be rude and im not voting for ted cruz so dont come at me sideways but do any of you even know why youre vot
7.77626E+17,Asgard of the Nine Worlds ,"I wonder if anyone told Ted Cruz that by him declining to debate #Beto, he gave him more time to make people love h https://t.co/shVO4TIw29"
83673742,DFW Area,@Fuctupmind @FoxNews I'm looking forward to His Texas visit this month in support of Ted Cruz.
9.38221E+17,,"RT @SnakeOilPrez: 12 Creepiest GOP Creeps

1. Donald Trump
2. His child Ivanka
3. Stephen Miller 
4. Roy Moore 
5. Steve Bannon 
6. Roger"
363048357,,RT @RWPUSA: Voters detest incumbents who rely on corrupt party bosses and PAC money to win and refuse to debate their opponents in primarie
18208439,"San Antonio, Tx","RT @krassenstein: Ted Cruz is such a coward that he declined to debate Beto ORourke, meaning that ORourke gets an entire hour on national"
7.22582E+17,Strong Island,"RT @SnakeOilPrez: 12 Creepiest GOP Creeps

1. Donald Trump
2. His child Ivanka
3. Stephen Miller 
4. Roy Moore 
5. Steve Bannon 
6. Roger"
449181848,"Kingston, NY",RT @ringoffireradio: Texas Illegally Purges Thousands Of Voters To Help Ted Cruz Win Re-Election @farronbalanced https://t.co/7SCdKUMI4e
9.2686E+17,"California, USA","RT @DogginTrump: Are they really saying Ted Cruz is up by 6 over BETO?

Thats fucking Bullshit!

One of the 1000 reasons I dont find poll"
104944611,,"RT @EdKrassen: WOW! Senator Ted Cruz is refusing to debate his opponent Beto O'Rourke in a town hall on October 18.

In other words, Ted Cr"
830309030,"Beaverton, OR","RT @JayCaruso: Ted Cruz is 47. Beto O'Rourke is 46. 

Ted Cruz is half Cuban. Beto O'Rourke.....is not. https://t.co/txrjMNDXH0"
4550610258,,"RT @EdKrassen: WOW! Senator Ted Cruz is refusing to debate his opponent Beto O'Rourke in a town hall on October 18.

In other words, Ted Cr"
23508822,"San Antonio, Tx",A make or break day for Beto O'Rourke's attempt to unseat Ted Cruz https://t.co/TlBuCG0lxD via @msnbc
4445095872,"Houston, TX","RT @SandraTXAS: Robert ORourke aka Beto has a history of lawlessness . 
Texas deserves better than this.

Vote Ted Cruz #KeepTexasRed  #MA"
2194923516,"Ausitn, TX",I liked a @YouTube video https://t.co/cm0IRYpqRy A Make Or Break Day For Beto O'Rourke's Attempt To Unseat Ted Cruz | All In | MSNBC
3122807752,,"@propdiddy Rafael Ted ""Edward Sheeran"" Cruz"
2881282220,"palm springs, CA. USA","RT @Stop_Trump20: Is Ted Cruz ""Tough As Texas""? Thanks .@CarlinEdelman for sending it over!

Hilarious! Must Watch!

Volume UP! https://t.c"
2903192644,,RT @IndyK46220: @Ten4Cruz @POTUS @VetWithACause @RubyRockstar333 @jstines3 @SonofLiberty357 @thenationsrage @LoriinUtah @GEOWASHAXE @Patrio
9.34836E+17,Davenport ,RT @thomaskaine5: Ted Cruz puts kids in cages...VOTE HIM OUT...vote for Beto O'Rourge
1175711762,Burleson TX USA,RT @kenolin1: Remember what Trump said about his opponents? What kind of men hear that and then beg their abuser for approval? Ted Cruz and
24095992,,"RT @SnakeOilPrez: 12 Creepiest GOP Creeps

1. Donald Trump
2. His child Ivanka
3. Stephen Miller 
4. Roy Moore 
5. Steve Bannon 
6. Roger"
8.11329E+17,"Washington, USA",RT @ringoffireradio: Texas Illegally Purges Thousands Of Voters To Help Ted Cruz Win Re-Election @farronbalanced https://t.co/7SCdKV4jsO
341841007,"California, USA","RT @MrFilmkritik: Friendly reminder that Beto O'Rourke wanted to debate Ted Cruz in Spanish. Cruz declined. Why?

Beto is fluent in Spanish"
7.09199E+17,,"RT @krassenstein: Ted Cruz is such a coward that he declined to debate Beto ORourke, meaning that ORourke gets an entire hour on national"
1923580958,USA,"Is #TedCruz ""Tough As Texas""? - If Ted Cruz spontaneously combusted on the floor of the Senate, his fellow GOP sena https://t.co/4GQj4tFnWj"
9.38507E+17,"Austin, TX","RT @psychdr100: Losing this right and facing jail for a ""sex crime"". Republicans sure are obsessed with sex. But this is nuts , even for a"
9.31254E+17,"Dixon, IL","RT @treasonstickers: He's having a rough week, so let's all say 1 nice thing about Rafael ""Ted"" Cruz to help cheer him up.

I'd like to com"
924603584,,"RT @adamcbest: Ted Cruz canceled the second debate and is now chickening out of a town hall with Beto ORourke. His problem cant be CNN, h"
8.223E+17,"Los Angeles, CA",RT @KSTAR102TALK: An endorsement of Beto is like voting for a socialist who wants to destroy Texas and America.  This man has no knowledge
362095262,Illinois USA,"RT @togetherthrive: Beto O'Rourke, an El Paso Democrat, is putting the heat on Ted Cruz. This is shaping up to be an intense general electi"
7.4004E+17,"Lancaster, PA","RT @SnakeOilPrez: 12 Creepiest GOP Creeps

1. Donald Trump
2. His child Ivanka
3. Stephen Miller 
4. Roy Moore 
5. Steve Bannon 
6. Roger"
3422618919,,RT @DerekCressman: Beginning to get the impression that Ted Cruz is all hat and no cattle .... https://t.co/zWv0oztuig
1350143048,"Michigan, USA",Ted Cruz Gets EVISCERATED In New Ad: https://t.co/x6HdfEY8Vw via @YouTube
1310586458,Palm Coast,"RT @psychdr100: Losing this right and facing jail for a ""sex crime"". Republicans sure are obsessed with sex. But this is nuts , even for a"
8.08834E+17,"Stockton, CA",@psychdr100 Ted Cruz needs a wad blown in his face.   But that would be difficult because you'd have to be facing Ted Cruz.
700181653,,"RT @DogginTrump: Ted Cruz has dropped out of the debate w/Beto ORourke. So instead
Beto has decided to appear alone for the 1hr town hall"
9.40202E+17,,RT @RWPUSA: Voters detest incumbents who rely on corrupt party bosses and PAC money to win and refuse to debate their opponents in primarie
2597213084,"Dallas, Tx",The neighborhood behind my apartment has the most Ted Cruz yard signs Ive ever seen https://t.co/lF1khDnInL
488580338,USA,"RT @gbroh10: TED CRUZ CURRENTLY WAY AHEAD OF BETO OROURKE IN NYT POLL @TheBrandonMorse

#CruzToVictory 

""According to an ongoing NYT poll"
2289078020,,RT @photosquids: Ted Cruz freaks me out https://t.co/vCk40TXuEG
9.36254E+17,"Virginia, USA, born NYC","RT @treasonstickers: Remember when @tedcruz argued that police powers should be used to stop people from masturbating, and that using ""obsc"
1453270633,Texas,"RT @SnakeOilPrez: 12 Creepiest GOP Creeps

1. Donald Trump
2. His child Ivanka
3. Stephen Miller 
4. Roy Moore 
5. Steve Bannon 
6. Roger"
7.98604E+17,"New Orleans, LA","RT @EdKrassen: WOW! Senator Ted Cruz is refusing to debate his opponent Beto O'Rourke in a town hall on October 18.

In other words, Ted Cr"
8.1966E+17,Earth,"RT @krassenstein: Ted Cruz is such a coward that he declined to debate Beto ORourke, meaning that ORourke gets an entire hour on national"
23207314,"Las Vegas, NV",THE FIXES are in...THEY THINK https://t.co/zvZWV4zh7V
7.80595E+17,"California, USA","RT @deejay90192: @tedcruz Ted Cruz declines Townhall, so challenger Beto ORourke gets an hour on national TV by himself
#BetoForSenate #Be"
119638919,Oklahoma City,@leslieknoping Actual photo of Ted Cruz trying to kiss his daughter https://t.co/lyaNga7VGv
3387451032,,@210GOPTEJANA I think Ted Cruz poll # just went up. #KeepTexasRed
3260904786,htx in atx :/,"RT @krassenstein: Ted Cruz is such a coward that he declined to debate Beto ORourke, meaning that ORourke gets an entire hour on national"
7.84127E+17,,RT @rodgarbo: @tedcruz Ted Cruz has taken 1.7 Million dollars from gas and oil interests.  Seems like a voting record could be influenced b
2211693776,United States of America,RT @RWPUSA: Voters detest incumbents who rely on corrupt party bosses and PAC money to win and refuse to debate their opponents in primarie
401728487,"St. Petersburg, FL","RT @Kris_Sacrebleu: Ted Cruz declines, so challenger Beto ORourke gets an hour on national TV by himself https://t.co/7YpE2tksJW"
1.00544E+18,"Tennessee, USA",@MichaelAvenatti @BetoORourke VOTE REPUBLICAN ALL THE WAY... MAGA... VOTE TED CRUZ
34395229,,"RT @psychdr100: Losing this right and facing jail for a ""sex crime"". Republicans sure are obsessed with sex. But this is nuts , even for a"
287248538,,RT @IndyK46220: @Ten4Cruz @POTUS @VetWithACause @RubyRockstar333 @jstines3 @SonofLiberty357 @thenationsrage @LoriinUtah @GEOWASHAXE @Patrio
